=========================== Parameters =====================================
l1 [m]	l2 [m]	l3 [m]	c1 [m]	c2 [m]	c3 [m]	m1 [kg]	m2 [kg]	m3 [kg]
0.14	0.14	0.4058	0.3	0.1	0.1	0.1564	0.23764	0.1564
============================== Data ========================================
t [s]	th1 [rad]	th2 [rad]	th3 [rad]	th1d [rad/s]	th2d [rad/s]	th3d [rad/s]
0	0	0	0	0	0	0
0.01	-0.00176658751723687	0.000317839863894699	0.000813475382792392	-0.350106055497545	0.0730571929360797	0.115204903998595
0.02	-0.00689262703276066	0.00128755184938857	0.0020677462037196	-0.670840322420306	0.112721502266416	0.130369047422827
0.03	-0.0151232234723769	0.00245623546314594	0.00334861408106782	-0.973262132593992	0.117110344329779	0.123441585428087
0.04	-0.0263310839944167	0.00357736649335237	0.00450719535105034	-1.26749565182047	0.105505402055781	0.107470659863133
0.05	-0.0404638979305022	0.00454809537030453	0.00549007770269828	-1.55887557907355	0.0882906515988491	0.0889599339008073
0.06	-0.0575075374629208	0.00534046055978042	0.00629085838047182	-1.84992957630047	0.0703714625209102	0.0714322534971259
0.07	-0.0774650673215187	0.0059614246168946	0.00692587098057169	-2.14174218785002	0.0542331485449507	0.0559326495902631
0.08	-0.100345524126397	0.00643305797520769	0.00741855832973595	-2.43450346953143	0.0405507824866917	0.0429873184946782
0.09	-0.126157575523067	0.00678092115505058	0.00779360743949321	-2.72799530437877	0.0294340825847578	0.0323864187320971
0.1	-0.154906313509081	0.00702929848607938	0.00807311987443483	-3.02174896825477	0.0205861970246913	0.0238271685661794
0.11	-0.18659146055462	0.00719891825447471	0.00827563179270414	-3.31517081127065	0.0136153569241567	0.0169198445935441
0.12	-0.221206374915179	0.00730646712172367	0.00841584935996206	-3.60758383055906	0.00810229740710844	0.0113169619202388
0.13	-0.258737354094683	0.00736470723417976	0.00850507792406817	-3.89825720629264	0.00369988719584584	0.00666872142511766
0.14	-0.299163081046506	0.00738308788746354	0.00855156718259654	-4.18639753059347	8.80036337652852e-05	0.00272285263240307
0.15	-0.342454033056265	0.00736826524535386	0.00856114615309699	-4.47115503952233	-0.0029785321999879	-0.000744193416193717
0.16	-0.388571866013417	0.00732469503445605	0.00853767987753306	-4.75161565958251	-0.00568934382552838	-0.00391219270244709
0.17	-0.437468747174017	0.0072551478092153	0.00848347741554989	-5.02679481674308	-0.00819480751045659	-0.00691129543007684
0.18	-0.489086646982663	0.00716111438761584	0.00839967858504051	-5.2956371605196	-0.0106037449052147	-0.00984331443981603
0.186414649454622	-0.523598775598299	0.00708819460082439	0.00833049434497316	-5.46423475132632	-0.0121352955986686	-0.011724135166898
0.196414649454622	-0.582758388519137	0.00668306527875868	0.0301673244465275	-6.36591933460864	-0.0673247538470552	4.37202814415895
0.206414649454622	-0.651987739719009	0.0130449971400013	0.0826656543336068	-7.56248386002636	1.89751313433254	5.12707242507605
0.216414649454622	-0.734216040069677	0.0464978064855124	0.129058381676322	-8.87310275552412	4.76269645755059	4.17673137925701
0.226414649454622	-0.826743964475417	0.100150199936801	0.17118513041467	-9.47483469323943	5.58960882400133	4.26769096339894
0.236414649454622	-0.921853694454849	0.154591102856987	0.212554104118855	-9.4894592814989	5.18973280231528	3.9351530860344
0.246414649454622	-1.01582259027366	0.202645442711272	0.248993434540705	-9.28500748144851	4.38742784170977	3.33089416513487
0.256414649454622	-1.1073757349025	0.24208472306031	0.279008552586332	-9.02417017633084	3.50291911240002	2.67403390244611
0.266414649454622	-1.19636149822826	0.2729287318485	0.302643004415917	-8.7783766122028	2.68228437047029	2.06695163538407
0.276414649454622	-1.28308461276353	0.296156435158082	0.320620068125133	-8.5736631356495	1.98491564183221	1.54521436175516
0.279446493125408	-1.30899693899576	0.30189054356265	0.325092577500307	-8.52046726232099	1.79974850810985	1.40662227752376
0.289446493125408	-1.39065808314226	0.316312855857796	0.320841128489042	-7.80525989555994	1.09593731754008	-2.27749540256122
0.299446493125408	-1.46469525766919	0.322394567291901	0.282062891791043	-6.91562770517037	-0.370785765924157	-4.60345753353021
0.309446493125408	-1.5278267189947	0.30277367574524	0.239586278204399	-5.69737621912366	-3.58049704290967	-3.85071277806576
0.319446493125408	-1.58033143353737	0.256540532433413	0.201087188297383	-4.98719483699536	-5.15955384604731	-4.01370849377565
0.329446493125408	-1.6298390655244	0.204471260753593	0.161068833846115	-4.9886820586979	-5.1091219465448	-3.89440245429021
0.339446493125408	-1.68109960106422	0.156299375309739	0.124457679485485	-5.29298369621835	-4.46670170237283	-3.39170446182374
0.349446493125408	-1.73599219385884	0.115732315935671	0.0936321795892702	-5.68919085741339	-3.63611231760395	-2.77030057906015
0.359446493125408	-1.7948013827379	0.0834923158818338	0.0689738644620965	-6.06301692090042	-2.82622102044151	-2.17092289996277
0.365579043192018	-1.83259571459407	0.0675531996068846	0.056676564362585	-6.25758950807592	-2.37970889138796	-1.84583535233516
0.375579043192018	-1.89133852036194	0.0430943075058095	0.0176248012255113	-5.4780066776789	-2.58868412191538	-5.81331771153174
0.385579043192018	-1.94047398402452	0.00476910252575751	-0.0396953874800995	-4.32694236056002	-5.25117265572826	-5.3009083516761
0.395579043192018	-1.98080808889459	-0.0535153939855728	-0.0924784751106543	-3.89906943639647	-6.0339880532083	-5.24418426000635
0.405579043192018	-2.02035443566759	-0.112093349902255	-0.142684035480908	-4.06663336771652	-5.57123339176724	-4.72710639495679
0.415579043192018	-2.06278642851673	-0.16359983500295	-0.186283396480326	-4.43289361665959	-4.69955072238558	-3.97548670369715
0.425579043192018	-2.10904050820364	-0.205884661926215	-0.222175259826948	-4.81037494253813	-3.76495724222372	-3.20942508039821
0.435579043192018	-2.15875386904591	-0.239187854135463	-0.250778150332123	-5.11722562041998	-2.91570626170792	-2.53049437642665
0.445579043192018	-2.21104761119263	-0.264701474614322	-0.273127597875966	-5.32469023519078	-2.21086296646802	-1.9604857999986
0.455579043192018	-2.26491394161961	-0.283898185043488	-0.290365158998917	-5.43276059774855	-1.65147466003922	-1.50594929655444
0.465579043192018	-2.31940402775211	-0.298177206508772	-0.303573539993888	-5.4515300516195	-1.22463854621481	-1.15100164726302
0.475579043192018	-2.37369633177384	-0.308750825783248	-0.313673067062687	-5.39565397092918	-0.9066392451608	-0.88112931770802
0.485579043192018	-2.42711633638692	-0.316598548100614	-0.321420714852032	-5.27934830262666	-0.67600529459487	-0.677646971696517
0.495579043192018	-2.47912683706375	-0.32248668417073	-0.32740703972098	-5.1159073368995	-0.510836209102115	-0.527641743867604
0.505579043192018	-2.52931185781974	-0.326987207708244	-0.332093107172804	-4.91589824629227	-0.395939293557508	-0.415680242525229
0.515579043192018	-2.57735340716786	-0.330523657764641	-0.335818585182217	-4.68847710262651	-0.316261958126628	-0.333677904481829
0.524452365375575	-2.61799387799149	-0.333098282936307	-0.338526733423866	-4.46932631986641	-0.266830608801349	-0.279142895097426
0.534452365375575	-2.66439574916856	-0.334260494438831	-0.324090876289246	-4.8087826182583	0.0373060065763029	3.15860025398749
0.544452365375575	-2.71461984348591	-0.329264808217876	-0.280909627737171	-5.31513120419164	1.48037654045277	4.54595205062324
0.554452365375575	-2.77119923148579	-0.301153959357276	-0.239547661823276	-5.99669774670459	4.13182792041372	3.73431174073982
0.564452365375575	-2.83218133870775	-0.253897291296232	-0.20159142673392	-6.06415727158134	4.99148660570247	3.87054464504707
0.574452365375575	-2.89081185829491	-0.204728423425548	-0.163791664120317	-5.6084173761959	4.73882944530336	3.61982488153391
0.584452365375575	-2.94366233875796	-0.160474422693666	-0.130029386452994	-4.9429994022734	4.07513129737908	3.10929878815997
0.594452365375575	-2.9895128233435	-0.123540009969941	-0.101823030718101	-4.22672963804363	3.30963216201461	2.53371197131146
0.604452365375575	-3.02829245827758	-0.0941097510864561	-0.0792327668080815	-3.53716902859486	2.59070959443605	1.99595847498704
0.614452365375575	-3.06045080229275	-0.0713669861794277	-0.0616389105077368	-2.90510213352855	1.97744341294943	1.53737084864871
0.624452365375575	-3.08660834947901	-0.0541636638916207	-0.048194122516106	-2.3368368759384	1.48267235706973	1.16566968970898
0.634452365375575	-3.10738329295406	-0.0413501407138583	-0.0380554036849441	-1.82725921137561	1.09710962670931	0.874208191421083
0.644452365375575	-3.12331813989821	-0.0319160147936644	-0.0304813275680701	-1.36710000307728	0.803400538692514	0.650964996973038
0.654452365375575	-3.13485800113447	-0.0250332231434667	-0.0248586559431704	-0.946696927307958	0.583975035444429	0.481663356977691
0.664452365375575	-3.14235440830847	-0.0200467684012441	-0.0207049280331072	-0.557010113711229	0.421402834364821	0.355609787549704
0.674452365375575	-3.14607685052746	-0.0164565852607881	-0.0176438545616974	-0.190816398165118	0.302746458246771	0.261505475590318
0.684452365375575	-3.14622892643169	-0.0138839208635881	-0.0153930117770448	0.157921655068634	0.216320346218736	0.192337011174816
0.694452365375575	-3.14296176214427	-0.0120488665470254	-0.0137384608258568	0.493685648215089	0.154026879474623	0.141295208507781
0.704452365375575	-3.13638681451899	-0.0107447902247872	-0.0125222762852291	0.819963108639357	0.109249630882838	0.103911502591984
0.714452365375575	-3.12658557749743	-0.00982128308293914	-0.0116271291813624	1.13929101823769	0.0773073349118346	0.0764650794323766
0.724452365375575	-3.11361767613366	-0.00916882519715612	-0.0109671502487847	1.45356115575556	0.0545171290888754	0.0565335096614358
0.734452365375575	-3.09752685315872	-0.00870869023927485	-0.0104785705757667	1.76406245633386	0.038451598033184	0.041947750328548
0.742114264646327	-3.0831059687373	-0.00845004411448149	-0.0101907454715249	2	0.0294504298295626	0.0335646907653188
0.752114264646327	-3.06157493899776	-0.00820056246861662	-0.00989886650003349	2.30584638131766	0.0209601757137812	0.0252786059634151
0.762114264646327	-3.03699578981062	-0.00802192052870108	-0.00967732499127696	2.60966512156839	0.0151341637990609	0.0193860106815657
0.772114264646327	-3.00938797107125	-0.0078911744343667	-0.00950562418225873	2.91158729660004	0.0112772053032999	0.015227718282434
0.782114264646327	-2.97877050469428	-0.00779156639860065	-0.00936844718703759	3.21157136751928	0.00884118538423779	0.0124100786593772
0.792114264646327	-2.9451636855784	-0.0077108236150775	-0.00925403890184725	3.50941118541995	0.00745174202263635	0.0106326113902522
0.802114264646327	-2.90859059980609	-0.00763982632748487	-0.00915319644155562	3.80475483276263	0.00685737298149211	0.00966461939069812
0.812114264646327	-2.86907850458201	-0.00757161960864121	-0.0090585954779399	4.09712230919945	0.00686876710052236	0.00936243355953224
0.822114264646327	-2.82666008934764	-0.00750079309684862	-0.00896419108866818	4.38590813500748	0.00736411949038683	0.00960971330546382
0.832114264646327	-2.78137467939856	-0.00742298534044152	-0.00886488228996778	4.67039131520771	0.00825441194893372	0.0103301491747818
0.842114264646327	-2.73326937236254	-0.00733457259426763	-0.00875623351644246	4.94973966801408	0.00947761225598198	0.0114681442935164
0.852114264646327	-2.68240011945661	-0.00723245458984431	-0.00863429366077397	5.22301548158747	0.0109909147866122	0.0129796960945
0.862114264646327	-2.62883274471323	-0.00711390874950538	-0.00849549165567632	5.48918330948743	0.0127600602737879	0.0148328775192476
0.872114264646327	-2.57264388397968	-0.00697651335786062	-0.0083365618590027	5.74711788968709	0.0147582609798717	0.0169982025582289
0.882114264646327	-2.51392182848276	-0.00681810263246748	-0.00815451979610032	5.99561540763759	0.0169606869932593	0.0194483730008685
0.892114264646327	-2.45276724656491	-0.00663675583655764	-0.00794665964082573	6.23340676112422	0.0193425473206187	0.0221549930876434
0.902114264646327	-2.38929375824467	-0.00643080681432481	-0.00771057368466159	6.45917363323364	0.0218774650194555	0.0250866077357934
0.912114264646327	-2.32362833523633	-0.00619886695673299	-0.00744418810202204	6.67156741391439	0.0245359154893439	0.0282080966888967
0.922114264646327	-2.25591149923126	-0.00593985806797367	-0.00714580672676613	6.869230557924	0.0272849383357659	0.0314794583875029
0.932114264646327	-2.18629729446081	-0.00565304823282394	-0.00681416116177466	7.05082031398018	0.0300877495086518	0.0348558532452291
0.942114264646327	-2.11495301402131	-0.00533808794841738	-0.00644846059355594	7.21503413820908	0.0329040994579464	0.0382875679813803
0.952114264646327	-2.04205866573396	-0.00499504238807822	-0.00604843773432723	7.36063617639206	0.0356910377387277	0.0417202998318478
0.962114264646327	-1.96780617070179	-0.00462441667416491	-0.00561438684736769	7.4864839906047	0.0384040566145531	0.0450956916924205
0.972114264646327	-1.89239829631212	-0.00422717256139302	-0.00514718878806351	7.5915544742776	0.0409991808736066	0.0483511583921326
0.982114264646327	-1.8160473356399	-0.00380473285783798	-0.00464832250119713	7.67496817316568	0.0434348908230204	0.051420468105285
0.992114264646327	-1.73897355691115	-0.00335896210567481	-0.00411987551249457	7.73601228077279	0.0456675127983313	0.0542441765263504
1.00211426464633	-1.6614034499525	-0.0028921452215279	-0.00356451951381315	7.77415859933722	0.0476537417235718	0.0567697698852821
1.01211426464633	-1.58356781225215	-0.00240695245013972	-0.00298546800339172	7.7890771282585	0.049352856289917	0.0589521559987481
