=========================== Parameters =====================================
l1 [m]	l2 [m]	l3 [m]	c1 [m]	c2 [m]	c3 [m]	m1 [kg]	m2 [kg]	m3 [kg]
0.1	0.1	0.4858	0.1	0.1	0.3	0.1564	0.23764	0.1564
============================== Data ========================================
t [s]	th1 [rad]	th2 [rad]	th3 [rad]	th1d [rad/s]	th2d [rad/s]	th3d [rad/s]
0	0	0	0	0	0	0
0.01	-0.00297213385971973	0.00133740760749832	0.00140634210344044	-0.536905815366016	0.206291962675611	0.255775991025814
0.02	-0.0101102227589255	0.00369555878817769	0.00448520078322867	-0.869943797962744	0.251606242092428	0.33840658189294
0.03	-0.0200925968867098	0.00618752826822417	0.00788198399794326	-1.11777595575653	0.241130595997928	0.331656368567277
0.04	-0.0323563029909938	0.00844586126145732	0.0110046201321419	-1.33213741506788	0.208917961731864	0.289570382026475
0.05	-0.0467071869132466	0.0103469810133702	0.0136449403079625	-1.53790279539491	0.171441444143523	0.238046081137723
0.06	-0.0631225717580196	0.0118805836687888	0.015774202059939	-1.7461005038773	0.136038685948506	0.188605133674492
0.07	-0.0816510408932555	0.0130834403632115	0.0174393106941375	-1.96081129008034	0.105427118343871	0.145638926097098
0.08	-0.102363212399268	0.0140070129730575	0.0187119729227417	-2.18279030866594	0.0801268426559916	0.110140418734684
0.09	-0.125328853682866	0.0147025666515255	0.0196652005797345	-2.41132266510416	0.0597169419600407	0.0815988939821281
0.1	-0.150607273826281	0.0152151391126499	0.0203635998772297	-2.64512363859081	0.0434174131268705	0.0589654437367808
0.11	-0.178244120291395	0.015581756734675	0.0208603998267111	-2.88277678234924	0.0304019660515686	0.0410840193318155
0.12	-0.208271075370022	0.0158315992049645	0.0211975453486693	-3.1229229494064	0.0199394145177825	0.0268729916496909
0.13	-0.240706699305581	0.0159869663913358	0.0214070068680161	-3.36430907413874	0.0114075442120205	0.0154116323925656
0.14	-0.275557557236109	0.0160644437824455	0.0215124489179896	-3.60578833005811	0.00428701946029219	0.00595690642379071
0.15	-0.312819252678405	0.0160760098201417	0.0215308641204814	-3.84630789545991	-0.00183477668432015	-0.00208081000736978
