=========================== Parameters =====================================
l1 [m]	l2 [m]	l3 [m]	c1 [m]	c2 [m]	c3 [m]	m1 [kg]	m2 [kg]	m3 [kg]
0.22	0.22	0.2458	0.132	0.132	0.17206	0.1564	0.23764	0.1564
============================== Data ========================================
t [s]	th1 [rad]	th2 [rad]	th3 [rad]	th1d [rad/s]	th2d [rad/s]	th3d [rad/s]
0	0	0	0	0	0	0
0.01	-0.00187973054306722	0.00132183331372306	0.000605492166474143	-0.341949665930632	0.20140809321487	0.121193233580215
0.02	-0.00651256599909497	0.00354937903170424	0.00205817713737247	-0.575184682991107	0.230757453666859	0.15734271893129
0.03	-0.0132699477164839	0.00577756271533809	0.00360478128641081	-0.77319073315013	0.210512873055466	0.147978309826909
0.04	-0.0219446053169413	0.00771608692436878	0.00497342425983165	-0.961162767241696	0.176448767695161	0.124814270122477
0.05	-0.0324920758848551	0.00930568360482167	0.00609800400935955	-1.1486499256096	0.141998413065	0.100320488293897
0.06	-0.0449270700030112	0.0105707386762754	0.00698918981704399	-1.33891011733474	0.111875718326921	0.0785009865837559
0.07	-0.0592816107129069	0.0115603831141815	0.00768096144868083	-1.53255692788784	0.0869152067662781	0.0604755719087945
0.08	-0.075588598145365	0.012325238977758	0.0082105351122118	-1.72929885991678	0.0667623002439872	0.0460357841677106
0.09	-0.0938761179658741	0.0129096959752643	0.00861113095618121	-1.92856509402348	0.0507268943501894	0.0345477677440703
0.1	-0.114166004534101	0.0133503474706716	0.00890989007495512	-2.12967280025644	0.0378924042556457	0.0255519862121766
0.11	-0.136473756249779	0.0136760738710648	0.00912843193784623	-2.33203321258793	0.0276092252873653	0.0184510609565321
0.12	-0.160809081745118	0.0139093318301376	0.0092834427778548	-2.53510224687689	0.0193185395560424	0.012770918754541
0.13	-0.1871764346963	0.0140673754544885	0.00938753649722403	-2.73836076212737	0.0125050944486395	0.00820511442105587
0.14	-0.21557538781975	0.0141631883296188	0.00945021773733727	-2.9413466525571	0.00681900986666654	0.00444504985923785
0.15	-0.246000938832405	0.0142064624234135	0.00947845682998345	-3.14360635891592	0.00195386593194322	0.00128467553605488
0.16	-0.278443632741972	0.0142042597550278	0.0094773003803429	-3.34470117539951	-0.00231173060334616	-0.00145726536518247
0.17	-0.312889597138827	0.0141616142885253	0.00945027165861564	-3.54418548964476	-0.00616180683456347	-0.0039081566883334
0.18	-0.349320467674988	0.0140819638599552	0.00939973876543337	-3.74160630389904	-0.00973019481059491	-0.0061761429033476
0.19	-0.387713257649676	0.0139675353552459	0.00932715847226189	-3.93648851364862	-0.0131348559499112	-0.00832671570773716
0.2	-0.428040156222029	0.0138195985020549	0.00923333131152413	-4.12834336355293	-0.016445505001112	-0.010431652734215
0.21	-0.470268314388338	0.0136387319909454	0.00911853649141204	-4.31665422372621	-0.0197235462967093	-0.0125328665522027
0.22	-0.514359601042773	0.0134250146554611	0.00898267027171434	-4.50087535168112	-0.0230258946060913	-0.014645199208784
0.222044315998079	-0.523598775598306	0.0133772497325444	0.00895228295367675	-4.53798485732313	-0.0236972674182693	-0.0150912657234475
0.232044315998079	-0.577206371990244	0.0207118713017819	0.0262174330872078	-6.17773074971466	1.48134159463203	3.46693652368572
0.242044315998079	-0.648062501560785	0.0465461530265987	0.0729072607089517	-8.19398767876607	4.41111320861567	4.83629512494527
0.252044315998079	-0.736410433023941	0.100159698439498	0.123198187197976	-9.11461781478072	5.6464778972055	5.20645422419691
0.262044315998079	-0.827013205456035	0.154494694615149	0.173401885228459	-8.92250311120914	5.10144511424422	4.72689556332326
0.272044315998079	-0.914044012404439	0.201035613902837	0.216664091886327	-8.47009389557703	4.18783956325422	3.90926614227167
0.282044315998079	-0.99642567279861	0.238298731540959	0.251604248065848	-8.01562394554221	3.28130693975643	3.08889272216772
0.292044315998079	-1.07458601097159	0.267018600061477	0.278841478933757	-7.63078227643214	2.4870975221177	2.37664625294108
0.302044315998079	-1.14931816128198	0.288503375078087	0.299551204299328	-7.32910057445876	1.83284536111782	1.78548578445112
0.312044315998079	-1.22141807890738	0.304110046705694	0.314941630759667	-7.10285391879196	1.31040205050158	1.30921504064262
0.322044315998079	-1.29157689656895	0.315070934976912	0.326101384960623	-6.93857640393649	0.900314527189766	0.937222688650572
0.324560998720899	-1.30899693899575	0.317225692440465	0.328358887965032	-6.90573102777915	0.813504477184103	0.857157060255516
0.334560998720899	-1.37083122776359	0.316288950728054	0.321230042939741	-5.45542865895178	-0.979273215718178	-2.32289704908913
0.344560998720899	-1.41731668836767	0.295985361772425	0.283724678798782	-3.64250863709297	-3.70893169316472	-4.33910640440115
0.354560998720899	-1.44668771280399	0.247198028374035	0.236799269474665	-2.5630450588226	-5.42900614634208	-5.04133263218571
0.364560998720899	-1.47235900331942	0.19309387536443	0.186855935001361	-2.69612968970656	-5.2115955001059	-4.80594551934801
0.374560998720899	-1.5021316395222	0.145073001748693	0.142513490863881	-3.29694727006836	-4.34020594284139	-4.01927110602142
0.384560998720899	-1.53855773068092	0.106622264784151	0.106721055537803	-3.98228566648681	-3.3605523832343	-3.14596625468791
0.394560998720899	-1.58146979364386	0.0774124352815236	0.0792107509165237	-4.57839099649179	-2.51319462723131	-2.3791613424185
0.404560998720899	-1.62968416976529	0.0557687582456287	0.0585571923378734	-5.04137966518127	-1.84759045899028	-1.77660199594118
0.414560998720899	-1.68187182594914	0.0398952573665541	0.0431836484510777	-5.3766369088293	-1.35255170974188	-1.32043841869307
0.424560998720899	-1.73686690335367	0.0282716319069452	0.0317516648517886	-5.60680398511562	-0.991624277290073	-0.983145092856222
0.434560998720899	-1.7937331057107	0.0197290517404667	0.0232210338016852	-5.75451542999393	-0.730662722020409	-0.736397220573681
0.441275727692291	-1.83259571459405	0.0152809091107488	0.018722829172611	-5.81658633122541	-0.598638860331927	-0.608438859415477
0.451275727692291	-1.88376341476102	0.0029352578221484	-0.00503290788074123	-4.41790835967428	-1.86815302888308	-4.1339132412652
0.461275727692291	-1.9192832086774	-0.0281602442857596	-0.0551564331583662	-2.50131629179336	-5.02915519321738	-4.91225528414633
0.471275727692291	-1.94040009841191	-0.0841961628356782	-0.106979027874827	-1.9984753297793	-5.7336131429419	-5.26567286456506
0.481275727692291	-1.9621054610687	-0.138742855175827	-0.157104540786024	-2.411774231217	-5.07743113377068	-4.67273896835755
0.491275727692291	-1.98922078739361	-0.184892656835357	-0.199661114529565	-3.01514653932891	-4.1440526103054	-3.8334044619914
0.501275727692291	-2.02221724475458	-0.221841069254153	-0.233934114090667	-3.56821121185838	-3.26309895431407	-3.04256601850749
0.511275727692291	-2.06017839974599	-0.250674048729898	-0.260898554819911	-4.0035529087276	-2.52796481483181	-2.37437622574428
0.521275727692291	-2.10188155546657	-0.272895621645868	-0.281873304377813	-4.31741721770799	-1.94067022544644	-1.84111162278447
0.531275727692291	-2.14616351978486	-0.289929269862947	-0.298111457499422	-4.52273066038691	-1.48485282625158	-1.42604346648022
0.541275727692291	-2.19202300261456	-0.302985919379621	-0.310683714997584	-4.63569091119017	-1.14207052239516	-1.1038072489411
0.551275727692291	-2.23863183123242	-0.313058849032975	-0.320450175382585	-4.67526440663939	-0.884804274297785	-0.861657326408678
0.561275727692291	-2.28532785094605	-0.320922919838212	-0.328102632718781	-4.65543895769207	-0.697419432361967	-0.678330829652287
0.571275727692291	-2.33158743838593	-0.327180218466014	-0.334172467342479	-4.58983393349062	-0.561262485684652	-0.542719265938369
0.581275727692291	-2.37700495014592	-0.332281545855321	-0.339069693863454	-4.48860972245753	-0.464211370455233	-0.44219304754091
0.591275727692291	-2.42126872984141	-0.336560948477157	-0.343101661972337	-4.36027074922319	-0.395524362841666	-0.368136997641516
0.601275727692291	-2.46414201463419	-0.34025984075765	-0.346496819085393	-4.21138921586116	-0.347206548263634	-0.313497841939189
0.611275727692291	-2.5054460569503	-0.343549683844578	-0.349421877189313	-4.04715968692191	-0.312847630017835	-0.273345123222422
0.621275727692291	-2.54504692236785	-0.346548667954382	-0.3519979827076	-3.87134510952855	-0.288300409950479	-0.243253035062913
0.631275727692291	-2.58284430259557	-0.349337030791032	-0.354310982416464	-3.68691869943244	-0.27015708573058	-0.220435780553563
0.641055739381833	-2.61799387799152	-0.351910580177942	-0.356377079275427	-3.50026682944041	-0.256565957709184	-0.202842693036791
0.651055739381833	-2.65593169764147	-0.352700550108396	-0.341235136054588	-4.08720712942188	0.104522524085369	3.22539795553489
0.661055739381833	-2.70084413371528	-0.346061408356893	-0.296951109952824	-5.0992413703401	1.93085403217412	4.63836906124952
0.671055739381833	-2.75918240580325	-0.309624619499109	-0.254611053095569	-6.44592179800622	5.04160331982506	4.1050658885424
0.681055739381833	-2.82448594955327	-0.256216788105034	-0.211210210523605	-6.45533383737659	5.40024696446871	4.40251519522423
0.691055739381833	-2.88615894153872	-0.204794397534325	-0.168996320299568	-5.81727561320086	4.79422024058378	3.95996977782724
0.701055739381833	-2.94018853460853	-0.161276103383719	-0.132859375047481	-4.98071082301695	3.89954669966336	3.24834117681666
0.711055739381833	-2.98585004664468	-0.126721041495121	-0.103933826225806	-4.1657563958312	3.03279897257277	2.54795941136579
0.721055739381833	-3.02385381143325	-0.100112179589196	-0.0815383825287221	-3.45369523500582	2.31543418638467	1.95312468181354
0.731055739381833	-3.05529597453045	-0.0798752740190409	-0.0644565939532373	-2.85184722888265	1.75610999609465	1.48410856441914
0.741055739381833	-3.08120519278908	-0.0645378117004475	-0.0514930792253121	-2.34400473605602	1.33159422839997	1.12468289219427
0.751055739381833	-3.10241680882957	-0.0529044140762798	-0.0416609701464983	-1.90898686139909	1.01043444950246	0.854219753463391
0.761055739381833	-3.11957022248311	-0.0440625595906948	-0.0341912616885484	-1.52963791831263	0.769270868325635	0.649326582028582
0.771055739381833	-3.13314654109749	-0.0373244818242071	-0.0285057319951509	-1.19161844014362	0.586993837754121	0.494766475133552
