=========================== Parameters =====================================
l1 [m]	l2 [m]	l3 [m]	c1 [m]	c2 [m]	c3 [m]	m1 [kg]	m2 [kg]	m3 [kg]
0.14
0.1
0.4458
0.9
0.5
0.7
0.1564
0.23764
0.1564
============================== Data ========================================
t [s]	th1 [rad]	th2 [rad]	th3 [rad]	th1d [rad/s]	th2d [rad/s]	th3d [rad/s]
0	0	0	0	0	0	0
0.01	-0.000550999430700501	-0.000256479769714594	0.000340169940479398	-0.110711739946269	-0.0487444662725663	0.0650551797181848
0.02	-0.0022239178591122	-0.000926286436679964	0.00124412918758245	-0.22432587974538	-0.0829203573003397	0.113032260289205
0.03	-0.00504593167006744	-0.00187192273722941	0.00254995534535641	-0.340462889925689	-0.104214539364925	0.145760290787499
0.04	-0.00904017423141013	-0.00297398444043766	0.00411545436171926	-0.458698923874506	-0.114533759751106	0.165327757005961
0.05	-0.0142254422096687	-0.00413264323528764	0.00581994857906881	-0.578594798974667	-0.115865726065693	0.173926085150202
0.06	-0.0206161614990758	-0.00526788147607493	0.00756465782264148	-0.699718862107403	-0.110168782961132	0.173725188814243
0.07	-0.0282225527489045	-0.00631875989980568	0.00927198865506286	-0.821664120747668	-0.0992884771162654	0.16677916255487
0.08	-0.037050941698897	-0.00724197539216175	0.0108840200990779	-0.944060172980522	-0.0848985370034901	0.154959362442142
0.09	-0.0471041654464207	-0.00800993826235773	0.012360443276395	-1.06658057654734	-0.0684632648114665	0.139911515391339
0.1	-0.0583820324850269	-0.00860856691643845	0.01367617707399	-1.18894635213775	-0.0512180683397328	0.123033192407117
0.11	-0.0708818013994879	-0.00903496465307143	0.0148188447845841	-1.31092632839148	-0.034164803360358	0.105467913055977
0.12	-0.0845986500930695	-0.00929511043211576	0.0157862597997417	-1.43233501435371	-0.0180787049610207	0.0881122670024264
0.13	-0.0995261140625107	-0.0094016643139842	0.0165840334747496	-1.55302863804122	-0.00352391565851881	0.0716326938542307
0.14	-0.11565647831157	-0.00937195984778402	0.0172233863763594	-1.67289992524546	0.00912507088722392	0.056488910500755
0.15	-0.132981112866295	-0.00922623064195348	0.0177192159969748	-1.79187211767802	0.0196583727561132	0.0429613775145768
0.16	-0.151490746449584	-0.00898609701785513	0.0180884500540193	-1.90989264988552	0.0280040323480881	0.0311806216683473
0.17	-0.17117567666694	-0.00867332111145755	0.0183486947929109	-2.02692682470612	0.0342012444557632	0.0211566554471594
