=========================== Parameters =====================================
l1 [m]	l2 [m]	l3 [m]	c1 [m]	c2 [m]	c3 [m]	m1 [kg]	m2 [kg]	m3 [kg]
0.14
0.14
0.4058
0.1
0.7
0.1
0.1564
0.23764
0.1564
============================== Data ========================================
t [s]	th1 [rad]	th2 [rad]	th3 [rad]	th1d [rad/s]	th2d [rad/s]	th3d [rad/s]
0	0	0	0	0	0	0
0.01	-0.00227546243399977	0.00197779296596573	-0.00018255993715699	-0.359347674728843	0.27692886971144	-0.0444732187761003
0.02	-0.00652006028449337	0.00470380786514216	-0.000780948048897655	-0.481004259337428	0.257269864541524	-0.0683954147726207
0.03	-0.0118441712640755	0.00705467670024722	-0.00146072457108739	-0.583777675175154	0.212727990814085	-0.0651187896606202
0.04	-0.0182077255339451	0.00897218471585936	-0.00205903869717291	-0.689810293180267	0.171844000901764	-0.0541322541917237
0.05	-0.0256589670752518	0.0105146809078981	-0.00254289110112106	-0.801328837626781	0.137775705742866	-0.0428380305907809
0.06	-0.0342511385123189	0.0117490036896714	-0.00292161713365431	-0.91786957874018	0.110060441990035	-0.033232207913815
0.07	-0.0440303263481104	0.012733713422777	-0.00321399534803801	-1.03859128821451	0.0876800976679033	-0.0255496079335962
0.08	-0.0550342159900764	0.0135170796749978	-0.00343820768368456	-1.16268388061461	0.0696364350263849	-0.0195465570231445
0.09	-0.0672929286746533	0.0141380608365377	-0.00360942785672609	-1.28944953233078	0.0550734639117041	-0.0148983899800801
0.1	-0.0808301920871489	0.014627826221059	-0.00373968985299479	-1.41830560823309	0.0432877788873332	-0.011310170672827
0.11	-0.09566441653973	0.0150112005075965	-0.00383833739875609	-1.54876809154937	0.0337101125002216	-0.00853962896411759
0.12	-0.111809584347987	0.0153078894486122	-0.00391254860544756	-1.68043229593189	0.0258821861580861	-0.00639476017401443
0.13	-0.129275954033928	0.015533481604257	-0.00396779857854192	-1.8129554836439	0.0194356037525143	-0.00472549495416818
0.14	-0.148070604633971	0.0157002560194318	-0.00400823541479336	-1.94604229930782	0.0140742079387067	-0.00341517388304715
0.15	-0.168197849190676	0.0158178320359856	-0.00403697639844795	-2.07943254999199	0.0095593893962075	-0.00237340601976066
0.16	-0.189659533820712	0.0158936820691468	-0.00405634118282979	-2.21289299589948	0.00570037482765666	-0.00152964332609808
0.17	-0.21245525843803	0.0159335521577626	-0.00406803008151639	-2.34620885874291	0.00234421971569346	-0.000828894286599506
0.18	-0.236582541900054	0.0159418184215302	-0.00407325609522588	-2.47917330068709	-0.000636653947520825	-0.000230042316213924
0.19	-0.262036890070417	0.0159217287336138	-0.0040728621524776	-2.61158815251063	-0.00334320196039389	0.000299515304200477
0.2	-0.288811834579365	0.0158756120828505	-0.0040674062366046	-2.74326164384524	-0.00585218935261217	0.000786653850796866
0.21	-0.316898984510228	0.015805107019397	-0.00405721068406429	-2.8739949428165	-0.00823235718125038	0.00124976764628657
0.22	-0.346287954063191	0.0157112406421252	-0.00404243241865641	-3.00359276852392	-0.0105312805841183	0.00170568287425984
0.23	-0.376966364037665	0.015594599246352	-0.00402308620559008	-3.13185103317962	-0.0127903861536825	0.00216609036084363
