=========================== Parameters =====================================
l1 [m]	l2 [m]	l3 [m]	c1 [m]	c2 [m]	c3 [m]	m1 [kg]	m2 [kg]	m3 [kg]
0.34	0.22	0.1258	0.17	0.11	0.0629000000000001	0.1564	0.23764	0.1564
============================== Data ========================================
t [s]	th1 [rad]	th2 [rad]	th3 [rad]	th1d [rad/s]	th2d [rad/s]	th3d [rad/s]
0	0	0	0	0	0	0
0.01	-0.00136724089526332	0.00108182041255781	0.000239224424327219	-0.25337138145041	0.159649062834296	0.0427058130018213
0.02	-0.00489137758395226	0.00271402514989532	0.000691646089700278	-0.448126923722507	0.157766216019656	0.0445089628102271
0.03	-0.010303155995578	0.00416509264621472	0.00110256527032732	-0.633925521257891	0.131634880980753	0.037330745027596
0.04	-0.0175709260453389	0.00534981085426885	0.00143813226363303	-0.819847004675681	0.105916970288588	0.0299448186423482
0.05	-0.0267052351457008	0.0062977504666046	0.00170552132274252	-1.00727546898089	0.0844007119092242	0.0237461959272562
0.06	-0.0377212804444141	0.00705152890339291	0.00191708023161105	-1.19615213360109	0.066981534341584	0.0187543194916381
0.07	-0.0506321478668397	0.00764873817322424	0.00208387892969611	-1.38618831863255	0.0529622354627566	0.0147707801613965
0.08	-0.0654479437156385	0.00811993018402082	0.00221492610953211	-1.57709110837905	0.0416762738364923	0.0115678116659941
0.09	-0.0821759541803532	0.00848945879337608	0.00231735022806494	-1.7685890944917	0.0325484113242667	0.00901213025559946
0.1	-0.10082089050876	0.00877659759170807	0.00239678531768585	-1.96043627146404	0.0251296075691095	0.00695284008630567
0.11	-0.121385066711416	0.0089965430752756	0.00245764638406953	-2.15239890749234	0.0190566066590242	0.00527814723298607
0.12	-0.143868486836556	0.00916122331906345	0.00250337462643836	-2.34424706535483	0.0140344431079539	0.00390953190680351
0.13	-0.168268852668788	0.00927994278434589	0.00253664124717598	-2.5357486706355	0.00982887042213479	0.00277749365496038
0.14	-0.194581505414231	0.00935990038028091	0.00255950187206903	-2.72666323922653	0.00625379180636782	0.00182082510823443
0.15	-0.222799312291952	0.00940660635309186	0.0025735133219833	-2.91673566920224	0.00315608392688996	0.0010009393622253
0.16	-0.252912506177588	0.00942421200700245	0.00257984109525886	-3.10569349306856	0.000415612236001532	0.000278976285996326
0.17	-0.284908488773193	0.00941578015483648	0.00257933236139895	-3.29324250488321	-0.00206572287864705	-0.000371001952045899
0.18	-0.318771603174111	0.00938350128129352	0.00257258323788384	-3.47906470220712	-0.00436549484097044	-0.000971921811701188
0.19	-0.354482883774601	0.00932887111524094	0.00255998964156828	-3.66281620968001	-0.00654491516164926	-0.00154301938302688
0.2	-0.392019789979358	0.00925283701365603	0.00254178752566774	-3.8441256821407	-0.00865317256899743	-0.00209628102084073
0.21	-0.431355929934526	0.00915591808547545	0.00251808963260966	-4.0225940089	-0.0107278371648349	-0.00264222211044629
0.22	-0.47246078118187	0.00903830601820167	0.00248891559501173	-4.19779454173036	-0.0127955122681646	-0.00319349150886741
0.23	-0.515299415320898	0.00889995281751402	0.0024542106768781	-4.36927288341262	-0.0148778875512405	-0.00375193859036034
0.231892548346595	-0.523598775598299	0.00887141952540342	0.00244701091028594	-4.4012678711183	-0.0152760610135534	-0.00385533736494119
0.241892548346595	-0.573000552353815	0.0130041163128657	0.0583163180977731	-5.78396475812756	2.55775658013299	5.80351577903139
0.251892548346595	-0.638840816138347	0.0597998939197506	0.112109657202202	-7.13247263874799	6.0396821329723	5.21559344053158
0.261892548346594	-0.710676765409391	0.119733129263599	0.16127605704343	-7.13201719685647	5.66433274805784	4.53333481954502
